matematicas,lectura_critica,ciencias_naturales,sociales_ciudadanas,ingles,dimension_1_logico_matematico,dimension_2_comprension_comunicacion,dimension_3_pensamiento_cientifico,dimension_4_analisis_social_humanistico,dimension_5_creatividad_innovacion,dimension_6_liderazgo_trabajo_equipo,dimension_7_pensamiento_critico,dimension_8_adaptabilidad_aprendizaje,area_conocimiento
223.4,492.8,243.3,426.2,264.5,2.2,4.4,1.4,4.0,2.6,3.5,5.0,4.2,18
206.9,396.1,307.7,404.4,273.9,1.5,4.1,4.4,3.6,1.5,2.8,2.4,4.3,14
272.0,290.2,274.8,218.1,279.9,2.9,2.3,2.5,2.4,3.9,3.1,2.6,3.2,5
424.7,249.9,252.7,216.2,279.0,3.8,2.3,2.0,1.4,1.7,4.1,4.4,2.4,2
232.8,389.5,327.7,372.9,245.4,2.0,4.2,3.5,4.2,1.6,2.8,2.7,4.5,14
215.8,228.8,217.3,216.9,254.9,2.6,3.3,3.5,3.3,3.5,2.9,3.2,3.2,7
453.4,300.6,222.9,252.2,232.3,4.8,2.7,2.7,1.2,1.2,3.8,3.5,3.4,11
285.7,209.1,331.7,253.0,265.6,5.0,2.4,4.0,1.4,1.5,2.5,2.6,4.1,26
321.0,220.5,326.0,169.7,288.5,3.7,2.6,4.1,1.0,1.3,2.4,3.7,2.3,15
284.7,299.0,301.5,277.9,260.4,4.4,3.5,4.0,1.5,1.8,3.9,3.3,4.3,27
344.8,245.8,235.9,248.9,319.9,3.9,2.7,1.3,3.1,1.5,3.5,2.7,4.3,25
385.3,243.5,373.3,201.3,278.4,4.7,2.9,4.0,1.9,1.7,3.0,4.1,1.9,9
225.3,339.3,181.0,357.2,231.3,1.6,4.1,1.2,4.4,2.9,2.7,3.8,3.4,18
380.8,169.0,150.0,361.1,244.4,4.3,3.0,1.4,2.6,1.0,4.3,4.4,4.2,1
361.7,279.9,380.2,192.7,282.2,4.1,2.6,4.1,1.9,2.1,3.2,3.5,3.1,9
180.6,382.5,204.8,319.5,175.7,1.6,3.9,1.9,4.3,2.0,2.4,4.3,4.3,18
303.6,310.6,187.1,394.3,253.4,2.7,4.5,1.6,4.6,2.2,3.8,2.8,3.1,19
312.8,254.9,375.9,244.5,296.3,4.0,3.1,5.0,2.3,2.0,2.9,4.0,3.5,9
282.1,432.7,219.5,397.7,205.5,1.4,3.7,2.0,4.6,2.3,4.4,3.1,4.3,16
205.8,393.4,156.1,357.4,262.2,2.2,3.9,1.3,4.0,2.4,4.4,3.3,3.5,16
370.9,291.8,356.4,196.0,292.7,4.0,3.0,3.4,2.3,2.9,2.7,4.9,2.4,9
387.9,250.4,434.4,196.0,318.1,4.7,2.2,4.3,1.1,1.3,2.2,2.8,4.1,26
329.1,222.5,258.0,407.7,199.4,5.0,3.1,2.1,2.8,1.5,4.7,4.3,4.7,1
373.6,306.9,322.5,254.6,284.5,4.0,4.4,3.1,3.9,1.5,3.3,3.6,3.4,13
184.6,384.9,268.3,275.1,302.5,2.3,4.0,2.0,2.5,4.4,2.9,3.8,3.1,20
352.4,275.9,221.9,319.6,270.2,4.7,2.9,1.7,3.1,1.6,4.4,2.6,4.1,25
235.9,371.7,193.1,295.8,315.1,3.3,4.9,1.7,2.5,2.7,4.5,4.3,2.6,29
174.6,417.1,248.9,380.6,233.7,2.6,3.7,2.2,3.9,2.6,4.2,2.8,2.2,19
276.2,270.9,237.9,265.4,262.1,2.7,3.0,3.5,2.2,2.8,3.1,2.9,3.1,5
197.7,358.6,360.6,272.3,293.2,1.8,3.9,4.2,3.0,1.6,4.0,3.0,4.1,13
383.4,402.2,424.8,323.4,283.5,4.7,4.2,4.5,1.5,2.8,3.4,4.0,2.7,26
256.9,256.3,360.3,291.8,253.0,1.3,2.4,4.8,4.5,2.0,2.4,4.6,4.9,24
342.0,283.4,347.0,186.6,290.5,4.8,2.8,4.9,1.1,1.1,3.3,2.5,4.1,26
418.3,235.5,236.5,366.3,270.9,4.2,2.4,1.4,3.0,1.9,4.9,4.4,3.8,1
277.7,348.2,358.9,369.4,289.4,1.3,4.3,4.5,4.5,1.3,2.8,3.0,3.8,14
363.0,244.4,425.1,180.7,267.6,4.7,3.0,3.9,1.1,1.2,2.8,2.8,4.8,26
286.1,246.8,312.7,205.5,220.9,4.4,3.4,4.5,1.4,1.2,2.4,3.5,4.2,23
342.8,254.9,412.6,248.1,244.2,4.7,2.7,4.5,1.9,1.7,3.4,3.7,2.8,10
272.2,391.2,176.9,289.7,291.0,2.7,4.1,1.7,2.8,4.9,2.2,4.4,2.4,22
394.8,357.8,266.8,369.7,274.4,3.6,2.5,2.8,4.1,1.7,4.3,2.5,3.2,30
336.4,270.7,215.9,268.8,332.9,4.0,2.6,1.0,3.6,1.1,4.1,3.0,4.4,25
371.6,198.8,362.9,221.5,267.1,4.8,2.0,4.6,1.3,1.9,2.4,4.1,3.3,15
264.3,280.4,341.0,360.2,298.1,1.0,5.0,5.0,4.7,1.3,3.3,2.5,4.3,14
337.7,303.8,419.0,201.2,274.6,4.0,2.9,2.8,2.2,1.9,2.8,3.9,2.3,9
311.6,239.7,222.4,285.2,232.6,3.6,2.4,3.1,1.8,1.4,3.8,3.3,3.7,11
241.8,451.6,253.3,394.8,240.4,2.2,4.8,1.9,4.3,2.2,4.7,2.4,2.9,19
207.3,290.1,264.0,376.6,265.8,1.3,4.2,1.8,5.0,2.9,4.3,2.8,4.1,16
258.5,335.1,249.3,201.8,259.4,1.4,3.9,2.0,2.9,3.6,3.1,4.5,2.5,22
346.4,252.0,170.8,301.0,272.9,4.4,2.1,1.9,2.6,1.1,4.2,2.4,4.2,25
362.6,434.1,384.7,398.4,298.3,4.4,3.1,3.8,3.1,1.1,2.8,3.7,4.9,23
394.6,248.8,210.0,273.6,282.6,4.3,2.5,2.5,1.9,1.7,4.4,4.2,3.9,11
386.7,235.1,383.7,228.2,261.1,4.7,2.7,4.8,1.4,1.7,2.1,4.5,2.5,12
206.9,395.8,404.4,327.9,236.5,1.7,4.3,4.3,4.2,1.3,2.7,3.2,4.1,14
204.5,388.1,229.8,295.3,235.0,1.3,4.2,1.0,2.6,4.6,3.1,4.0,3.1,22
301.5,373.4,197.0,222.7,292.1,1.7,3.4,1.3,2.5,3.6,2.3,3.2,2.1,22
375.4,276.4,240.8,219.1,270.2,4.0,1.9,3.4,1.5,1.5,3.6,3.4,4.0,11
172.1,423.3,259.7,297.5,299.9,1.5,4.7,2.3,3.1,4.3,3.1,3.9,2.8,20
414.9,251.1,355.2,203.5,187.9,5.0,1.9,3.7,1.3,1.0,2.4,4.7,3.1,10
314.9,199.4,286.4,323.5,273.8,3.5,3.4,2.9,3.1,3.3,3.2,2.8,3.3,3
241.6,398.6,275.4,229.0,258.6,2.6,3.5,2.0,1.9,2.6,3.9,4.1,2.5,29
318.8,282.2,160.8,209.0,271.1,4.0,2.6,1.7,3.5,1.6,4.7,2.9,3.9,25
275.7,359.4,183.8,314.4,321.5,1.6,3.8,1.0,3.4,2.3,2.8,4.2,4.2,18
391.6,227.7,269.9,210.1,307.0,3.6,3.1,4.0,1.9,1.3,2.4,2.8,4.9,27
368.4,295.8,299.1,293.9,282.0,3.7,2.9,2.7,1.9,1.7,5.0,3.6,2.6,30
254.9,378.4,238.9,369.2,269.2,2.1,4.4,1.6,2.3,5.0,3.3,5.0,2.8,20
411.9,293.0,207.2,369.9,229.9,4.6,3.0,2.1,2.6,1.7,4.5,3.7,4.3,1
404.1,293.3,155.9,219.7,300.8,4.5,2.9,2.2,3.0,2.0,4.6,2.1,4.1,25
169.6,369.2,192.2,250.1,187.9,1.0,3.8,1.6,2.8,4.7,2.2,4.2,2.7,20
394.6,214.3,404.6,225.9,282.8,4.7,2.0,4.7,1.6,1.8,3.3,4.4,2.9,15
228.4,399.0,314.8,418.5,303.3,2.3,3.5,3.7,3.7,2.2,2.2,4.0,3.9,14
376.7,387.9,387.0,288.7,291.4,5.0,4.7,3.8,4.0,3.0,2.2,3.9,2.8,14
389.5,231.2,370.4,252.3,300.8,4.0,2.9,4.1,1.7,1.0,2.4,4.2,1.8,15
181.7,369.8,253.4,322.6,240.0,1.4,3.5,1.3,4.2,4.5,2.0,2.9,4.4,17
374.0,251.4,389.7,203.3,263.1,5.0,3.6,4.5,2.1,1.0,2.9,5.0,3.1,15
429.6,240.1,273.5,293.1,242.4,3.5,3.0,1.0,2.4,1.6,3.4,2.7,4.2,25
205.1,357.0,325.5,251.3,245.6,1.9,4.5,3.9,3.4,1.3,4.4,2.9,4.3,13
388.1,229.5,154.1,334.7,327.3,4.5,2.6,1.5,3.4,1.6,4.8,4.2,4.2,1
384.8,236.1,386.6,356.4,250.9,4.2,2.3,2.3,1.7,1.7,4.1,2.3,4.1,11
247.1,253.9,279.2,290.1,258.3,3.7,3.0,4.0,3.2,2.5,3.3,2.5,2.6,5
192.9,374.1,279.3,299.0,286.8,1.3,5.0,1.0,2.3,4.0,2.1,4.1,2.2,20
396.8,276.7,367.9,195.8,298.2,4.8,2.9,4.6,1.4,1.4,3.2,3.3,4.3,26
181.3,334.7,208.3,393.9,225.6,1.6,3.8,1.8,5.0,5.0,2.5,2.9,4.1,17
188.6,399.7,317.6,261.7,237.3,2.2,3.7,4.3,3.4,2.1,4.4,2.7,4.2,13
308.9,285.3,208.3,150.0,320.1,4.4,2.7,1.5,1.4,1.0,3.8,4.1,2.3,2
234.1,364.6,218.8,410.4,230.1,1.2,4.1,1.8,5.0,2.8,3.1,4.6,4.9,18
320.9,298.9,350.5,248.8,236.1,4.9,3.2,4.4,1.0,1.9,2.3,3.9,3.0,15
307.0,257.1,427.1,272.6,232.8,4.1,2.3,3.8,2.0,1.5,3.2,4.4,1.9,15
171.4,244.9,340.5,399.3,205.2,2.0,3.0,3.5,3.8,1.4,3.2,4.2,4.7,24
327.9,244.0,333.8,384.8,210.5,1.0,2.5,4.0,3.4,1.8,2.9,4.5,3.7,24
258.6,216.1,398.4,416.5,229.5,1.3,2.8,4.0,4.0,1.6,2.5,4.1,4.2,24
214.2,271.8,484.4,406.6,252.6,1.8,3.0,3.8,3.5,1.4,2.4,3.7,3.3,24
398.9,233.3,150.0,352.5,220.4,4.0,2.7,1.6,2.0,1.8,4.2,4.6,4.5,1
411.4,294.1,449.4,190.1,300.6,3.3,2.6,4.0,1.3,1.5,1.9,4.1,2.6,15
338.6,258.9,256.3,196.7,250.4,4.0,2.6,4.2,1.9,1.5,2.5,2.1,4.2,27
155.7,405.6,279.4,254.5,399.9,1.3,4.5,1.9,4.5,1.9,3.2,2.4,2.8,28
207.7,410.5,232.6,351.1,227.2,1.4,3.9,2.1,4.4,3.3,4.6,2.8,4.3,16
237.7,351.9,372.2,274.1,242.1,1.6,4.3,4.3,3.1,2.0,4.6,2.9,3.8,13
162.8,298.5,387.9,322.8,255.1,2.4,3.3,4.2,4.8,1.8,1.9,3.7,4.2,24
199.7,415.6,282.7,268.0,295.5,2.0,3.9,1.7,2.3,4.1,2.7,4.6,2.8,22
164.7,416.3,165.4,215.3,273.6,1.0,4.3,1.2,3.0,3.7,2.3,3.1,3.1,21
189.6,351.1,264.8,218.3,244.0,1.5,3.8,2.4,2.4,3.8,2.5,3.6,2.1,20
214.3,402.5,227.5,213.9,254.1,1.7,3.6,1.0,2.9,3.3,2.3,4.3,3.2,22
186.5,356.8,335.5,330.7,263.1,1.7,4.9,4.7,4.8,2.0,2.5,3.6,4.7,14
226.4,427.7,223.9,249.7,256.4,1.8,4.0,1.4,3.0,3.7,2.4,3.9,2.4,20
347.0,257.4,335.3,242.0,260.0,4.6,2.7,4.7,2.4,1.3,2.8,4.8,3.2,9
202.3,412.8,215.4,282.5,255.9,1.7,4.5,1.5,3.1,4.4,2.8,4.7,2.7,20
260.2,340.1,196.3,360.5,185.1,1.1,4.7,1.5,3.9,3.3,2.4,4.5,4.0,18
367.5,264.2,316.7,224.0,250.1,4.0,2.4,4.3,1.0,2.3,4.5,2.6,3.1,27
397.2,232.9,346.1,198.1,207.8,4.0,3.5,4.0,2.2,1.8,2.6,4.2,3.1,15
352.1,204.9,241.9,177.1,244.7,3.8,2.9,3.1,1.7,1.3,4.7,3.9,2.8,30
259.7,387.0,211.5,280.7,318.0,1.6,4.8,1.9,1.7,4.3,2.6,4.7,1.7,22
232.7,402.4,388.8,369.4,294.5,1.0,3.6,4.3,4.6,1.0,2.1,3.0,4.3,14
201.4,390.2,257.5,366.7,313.1,1.1,4.9,1.1,4.5,2.5,2.8,4.6,4.6,18
244.9,358.9,221.9,216.3,278.6,1.4,4.4,1.9,2.4,4.3,2.8,3.5,1.9,21
230.6,262.4,215.5,216.5,238.1,2.8,2.5,2.4,2.6,2.8,2.6,2.9,2.2,5
269.2,341.9,271.8,369.2,351.9,1.1,4.5,1.6,3.9,4.0,4.3,3.5,3.0,28
383.7,265.9,349.4,259.9,285.8,4.4,3.7,3.6,1.5,2.1,3.0,3.5,3.0,9
256.0,313.9,360.7,262.3,281.2,2.0,3.7,4.1,2.7,2.0,4.0,3.3,4.4,13
305.9,352.3,283.5,243.2,289.7,2.5,2.7,2.0,2.7,2.2,2.3,1.6,3.2,5
374.8,264.2,413.1,197.0,312.3,3.9,3.3,3.7,1.7,1.3,2.7,4.0,2.4,10
279.6,414.9,194.4,339.8,295.8,1.5,4.4,1.7,4.4,2.6,4.9,3.8,5.0,16
335.5,247.6,345.2,150.0,311.1,3.8,3.2,3.5,1.8,1.5,2.6,4.1,4.6,8
215.0,231.6,241.7,250.1,277.9,2.2,3.0,2.2,3.4,3.0,2.8,2.9,2.8,5
210.9,375.1,212.7,281.3,401.7,1.1,4.9,1.3,3.9,1.0,3.0,2.7,2.6,28
333.5,255.1,336.9,195.8,251.5,4.0,3.0,4.0,1.3,1.3,2.8,4.6,3.2,15
240.2,278.6,238.2,255.5,251.9,2.7,2.3,3.0,2.2,2.4,1.9,2.6,2.8,6
347.2,329.1,361.2,230.9,273.8,4.3,2.2,4.2,1.9,2.3,2.9,3.2,3.2,12
259.3,446.1,222.7,196.3,235.3,1.2,4.0,2.0,2.2,4.2,3.1,2.9,2.8,21
262.6,278.9,193.7,368.2,266.4,2.8,4.0,1.1,3.9,1.1,3.6,2.6,3.0,19
222.9,267.7,340.2,240.8,223.2,1.4,4.1,3.6,2.0,1.0,4.5,2.3,4.7,13
252.2,328.7,150.0,275.9,390.0,1.3,3.6,2.2,4.6,1.0,3.1,3.2,3.0,28
370.8,300.4,216.5,317.8,210.1,3.8,2.5,1.1,2.0,1.2,4.3,3.5,5.0,1
266.3,276.1,235.6,263.6,285.2,2.8,4.2,1.8,1.3,3.1,3.5,3.3,2.5,29
338.4,250.7,285.8,322.1,203.2,4.9,2.0,1.2,2.1,1.0,4.6,4.8,4.7,1
153.3,312.1,192.3,349.2,302.8,1.6,5.0,1.6,4.7,4.0,3.6,2.0,4.1,17
423.0,185.5,252.1,190.3,240.0,4.7,3.4,1.6,1.5,1.9,3.9,3.6,2.2,2
281.9,346.1,236.6,358.1,233.0,1.0,4.3,1.2,2.9,4.0,3.3,3.2,3.6,17
402.5,318.2,358.7,221.7,278.0,4.4,2.2,5.0,2.1,1.7,3.4,2.4,3.6,26
333.7,293.3,374.8,335.2,263.7,4.6,2.6,2.7,1.4,2.6,2.4,2.2,3.5,23
206.9,315.3,150.0,433.1,245.0,1.6,4.1,1.3,3.7,4.4,2.3,2.9,4.5,17
193.7,432.3,207.1,348.5,233.6,2.2,4.5,1.2,3.6,3.0,4.0,3.0,3.9,16
248.7,322.0,246.7,333.9,231.7,1.8,4.3,1.0,4.8,2.8,3.6,2.6,4.2,16
287.0,203.9,219.2,300.6,266.6,2.5,3.2,2.8,2.4,2.2,2.4,2.9,2.2,7
346.6,224.9,211.2,322.4,273.4,3.9,2.5,2.1,2.0,1.0,4.0,4.7,3.1,2
320.7,281.5,358.7,184.2,224.5,4.4,2.5,4.4,1.4,1.2,2.7,2.5,3.8,23
243.4,244.2,296.9,236.5,239.8,3.3,2.8,3.9,2.9,3.7,3.2,3.7,3.1,5
329.4,223.3,336.8,187.8,222.0,3.9,2.9,3.8,2.2,1.6,2.9,3.6,3.2,15
371.6,296.2,365.1,229.3,298.5,4.6,3.0,3.8,1.5,2.0,3.2,4.1,2.6,10
341.3,408.0,245.9,348.4,237.2,2.2,3.6,2.0,3.2,1.6,3.2,3.6,3.0,19
219.6,312.5,221.1,265.7,337.1,1.0,5.0,1.8,4.2,1.2,2.3,3.0,2.9,28
277.5,328.7,255.3,364.5,290.1,3.4,3.7,1.9,4.9,2.3,4.7,3.4,2.6,19
324.0,285.4,347.2,167.2,277.1,4.4,3.3,4.3,1.1,1.4,2.8,3.4,3.5,10
208.7,328.7,230.2,320.1,286.6,1.0,3.6,1.5,3.9,3.1,2.5,4.0,3.4,18
361.7,216.6,288.3,210.3,225.9,4.5,2.7,3.7,1.0,1.0,3.0,3.4,3.6,27
194.7,440.8,272.3,220.3,262.0,2.8,4.1,1.6,2.1,3.0,4.0,4.4,1.9,29
401.5,204.2,366.5,217.3,236.0,4.4,2.9,3.5,1.5,1.8,3.5,5.0,3.4,15
362.2,328.6,374.7,230.4,216.4,4.3,3.0,5.0,1.0,1.9,3.4,3.8,4.3,23
360.0,286.8,291.3,205.0,256.0,4.1,3.4,4.0,1.3,1.1,3.2,4.1,3.5,10
227.3,418.3,241.5,356.6,319.7,2.9,3.8,1.2,3.9,1.0,4.1,3.2,2.5,19
342.3,210.3,414.3,218.0,264.6,5.0,3.4,4.4,1.8,1.4,3.2,4.7,2.8,12
392.2,204.0,235.5,188.5,246.8,3.5,3.1,2.2,1.8,1.0,3.9,4.4,2.3,30
305.7,259.0,287.7,248.2,254.1,2.9,2.9,3.5,2.9,2.8,2.3,2.7,2.7,3
185.5,390.7,432.0,370.6,197.1,1.1,4.4,4.0,3.6,1.0,2.0,2.5,4.4,14
216.0,343.1,197.4,293.8,260.6,1.7,3.3,1.5,2.8,3.8,2.4,3.5,2.3,22
280.1,265.6,197.5,304.5,200.7,2.1,2.6,2.2,2.4,3.1,3.5,2.7,3.5,3
243.4,395.3,396.0,383.6,313.3,2.2,3.9,4.5,4.6,1.8,3.3,2.9,3.9,14
200.5,361.1,209.4,295.7,238.3,1.7,4.6,1.7,2.3,4.3,3.2,4.1,2.1,20
341.1,258.4,366.1,198.2,304.7,3.9,2.6,4.3,1.5,1.8,2.7,4.8,2.5,15
326.9,383.6,173.1,249.2,231.0,2.7,4.7,1.8,1.7,2.7,3.8,4.3,3.0,29
392.4,281.4,228.6,217.7,206.1,4.3,3.5,1.9,2.3,1.0,3.9,3.0,4.5,25
208.1,399.4,226.4,381.6,211.8,1.0,4.2,1.0,4.0,2.6,4.3,2.0,4.3,16
312.0,341.7,190.2,417.3,277.2,3.0,3.6,1.7,4.4,1.2,3.8,2.5,3.1,19
199.2,362.9,251.2,373.5,298.7,2.4,3.5,1.7,4.0,3.3,2.4,4.2,4.4,18
413.8,264.1,215.8,248.6,199.2,4.2,1.4,1.8,2.7,1.4,4.4,1.8,3.8,25
232.3,283.8,267.2,242.3,236.5,3.0,2.4,3.3,3.0,2.8,3.1,3.8,3.2,3
307.0,300.7,264.0,265.4,316.6,4.3,1.9,1.3,1.0,1.1,5.0,4.7,3.2,2
205.3,388.9,187.7,343.5,248.5,1.3,4.4,1.0,4.6,4.5,3.0,2.8,4.9,17
219.3,344.6,265.3,268.5,209.7,1.4,4.8,2.3,2.2,4.3,1.7,1.7,2.2,21
201.0,332.3,201.5,246.3,229.3,2.0,3.9,1.9,2.6,3.5,2.7,3.7,3.3,22
371.1,285.1,392.6,226.1,180.7,4.7,3.1,3.9,1.8,2.0,2.4,2.5,4.4,23
231.3,414.0,221.8,345.8,283.5,1.4,5.0,1.3,5.0,4.9,2.4,1.5,4.2,17
207.2,313.9,183.1,420.7,294.2,1.0,4.1,1.5,3.8,2.9,3.7,2.3,3.8,16
205.4,369.9,243.2,214.6,303.1,2.3,3.5,1.3,3.4,4.1,2.9,3.7,3.1,22
313.9,267.7,401.1,220.4,315.6,4.7,3.4,4.1,1.4,1.7,2.8,4.6,2.7,12
459.3,293.4,304.1,253.1,304.9,4.8,2.3,2.3,1.7,1.9,5.0,4.5,3.1,30
263.7,393.1,218.8,276.5,198.8,1.3,4.8,2.8,1.9,4.4,2.4,4.4,2.5,22
368.6,193.5,250.6,408.5,264.0,4.4,2.6,1.3,2.5,1.5,3.9,3.2,3.2,1
372.9,251.4,403.1,216.4,210.9,4.0,2.3,3.9,1.4,1.4,2.8,4.0,2.6,15
290.0,403.5,272.7,275.8,220.6,2.1,4.7,2.0,2.2,4.0,2.2,3.8,2.7,22
373.3,312.5,282.4,241.0,301.0,4.6,2.4,4.2,1.4,2.3,2.4,2.6,4.3,27
195.2,281.9,316.3,376.1,261.9,1.6,2.3,4.2,4.7,1.3,2.1,4.0,4.6,24
291.6,240.8,348.9,182.3,275.6,3.3,2.3,4.2,1.2,1.1,2.6,3.8,2.3,10
393.7,296.1,402.0,239.5,259.1,4.9,3.2,4.2,1.9,1.6,2.9,4.5,2.7,15
194.3,333.2,252.9,298.1,261.5,1.1,4.3,1.0,2.9,5.0,3.1,4.6,2.9,20
216.5,385.6,359.5,240.6,282.1,1.4,4.2,4.3,3.1,1.9,4.8,2.8,4.1,13
390.1,328.5,356.5,205.7,269.6,3.6,3.1,4.0,2.3,1.5,2.6,4.3,3.6,8
374.1,266.0,232.7,260.4,237.9,4.1,2.6,1.8,2.1,1.0,4.5,2.5,4.1,25
258.6,226.3,276.6,242.1,245.6,2.5,2.8,3.4,2.3,2.3,2.7,2.6,3.4,5
374.4,264.6,272.6,241.1,255.8,3.5,2.3,1.7,2.2,1.3,3.8,3.7,3.6,11
413.2,274.9,356.6,387.8,255.6,4.1,2.9,4.4,4.5,1.4,2.8,3.1,3.0,27
201.8,460.7,422.9,397.3,253.9,1.8,5.0,4.5,4.9,1.3,2.7,3.0,4.0,14
169.1,247.7,421.7,396.2,250.9,1.0,3.1,3.5,4.1,1.1,2.6,3.9,3.7,24
240.9,430.6,422.7,221.0,232.0,1.6,4.4,4.3,2.9,1.6,4.4,2.7,4.5,13
393.4,242.9,396.1,213.5,233.5,3.8,3.0,3.8,1.0,1.4,2.4,4.3,2.3,10
199.3,373.0,227.6,216.8,244.1,1.8,3.5,1.4,2.7,3.6,3.1,3.2,2.5,22
170.7,342.2,244.1,359.1,260.1,1.2,4.1,1.0,3.3,2.3,3.6,2.1,4.0,16
377.3,235.6,388.5,206.3,247.5,4.5,2.7,4.5,1.9,1.0,2.1,3.1,4.1,26
256.3,369.9,212.2,401.6,241.9,2.5,4.4,1.7,3.9,1.4,4.4,3.3,2.9,19
340.5,264.6,428.2,229.5,249.2,3.8,2.8,3.8,1.0,1.3,4.1,4.3,2.9,12
244.7,333.5,266.2,304.2,296.8,2.8,4.1,1.8,1.2,2.7,4.1,3.7,2.4,29
278.9,337.9,255.0,342.0,275.8,1.9,4.2,2.3,3.2,4.9,3.4,2.8,4.2,20
231.2,294.8,236.5,254.2,260.3,3.0,2.8,4.1,2.6,3.1,2.5,2.7,3.0,6
195.4,420.2,411.2,344.4,305.8,1.2,4.2,4.5,4.9,1.0,3.4,3.0,4.4,14
227.4,344.0,260.1,349.1,299.9,1.7,4.7,1.9,4.1,4.7,2.0,3.0,4.4,17
201.7,378.4,335.1,242.1,303.2,1.8,4.4,4.7,2.4,2.3,4.5,2.3,4.8,13
413.1,301.8,423.7,293.4,237.9,3.6,2.6,4.0,1.5,1.0,3.1,4.4,2.7,15
230.1,366.0,347.1,245.2,361.3,2.1,4.4,4.9,3.1,2.4,4.4,2.8,4.6,13
198.1,335.6,213.7,421.4,241.3,1.2,3.2,1.3,4.0,2.8,2.4,4.4,4.5,18
342.1,394.5,413.3,231.7,260.9,3.9,3.7,1.4,2.8,1.6,3.9,3.5,3.9,29
284.0,282.8,290.7,283.9,306.2,2.4,2.1,2.6,2.8,2.3,3.1,2.9,2.7,5
471.6,251.1,345.2,229.1,220.8,4.8,2.7,4.2,1.6,1.0,2.3,2.1,4.1,23
397.9,283.0,263.5,292.5,210.0,4.3,3.0,2.2,1.1,1.9,4.5,5.0,4.2,11
243.7,351.3,201.3,186.8,230.7,2.5,3.7,1.3,1.0,2.6,4.4,3.3,2.1,29
402.4,350.4,395.4,259.8,309.6,1.4,2.7,2.8,1.0,3.6,4.5,4.1,4.6,13
389.7,256.2,413.8,179.2,294.4,4.5,3.3,4.6,1.0,1.3,2.8,4.7,3.0,15
197.1,459.7,204.6,307.6,249.8,1.1,4.3,2.0,2.0,5.0,2.6,4.0,2.9,22
384.1,279.5,347.8,150.0,292.8,3.9,3.2,3.6,1.0,1.5,2.9,3.6,3.6,15
240.8,272.6,235.2,229.2,243.4,2.7,2.2,2.2,2.7,2.6,2.9,1.9,2.6,6
205.6,258.8,175.3,293.1,369.3,1.9,3.4,1.1,4.3,1.7,3.0,2.6,2.9,28
381.0,255.8,367.5,237.2,227.1,4.5,2.5,4.6,1.1,1.0,2.4,4.9,2.3,15
247.8,220.9,345.7,291.3,161.1,1.6,3.0,4.9,4.1,1.5,2.8,3.9,4.0,24
217.5,400.6,157.7,249.8,261.0,1.8,4.4,1.9,2.9,4.5,2.9,3.1,3.3,21
330.6,243.3,265.6,216.9,219.3,4.0,2.8,2.6,1.7,1.4,4.3,4.4,1.8,30
196.2,406.9,155.4,394.8,283.0,2.2,3.7,1.7,3.6,2.7,3.5,3.0,2.6,19
311.3,397.7,290.4,367.3,307.6,1.8,5.0,2.6,5.0,2.7,4.5,2.5,2.7,16
189.7,364.5,376.7,185.9,243.6,1.0,3.9,3.8,3.0,1.6,4.3,2.3,4.5,13
393.7,264.5,285.1,192.7,267.8,3.6,3.0,4.5,2.0,1.0,3.6,4.8,2.9,9
431.2,324.6,212.5,161.9,253.7,4.9,1.9,1.8,1.3,1.2,4.6,4.3,2.1,2
260.7,351.4,240.0,270.7,230.7,1.8,4.4,1.6,3.4,3.6,3.7,4.6,3.1,22
418.5,163.5,366.8,202.6,245.8,4.3,2.9,4.6,2.0,1.5,3.2,4.8,4.4,8
265.0,225.0,296.7,229.5,293.4,3.0,3.1,2.0,3.0,3.0,3.1,3.0,3.2,4
406.6,430.6,393.6,306.7,297.5,1.6,4.6,4.1,2.7,1.9,4.0,2.6,3.8,23
395.2,256.2,352.6,195.9,322.1,4.1,3.2,4.8,1.2,1.5,2.7,4.7,3.0,15
441.5,255.4,222.9,194.3,187.3,4.1,2.5,4.4,1.0,1.6,3.6,2.8,4.0,27
204.3,401.9,173.4,243.6,258.6,1.8,3.6,1.7,2.8,3.6,2.6,3.3,2.9,21
391.6,393.4,217.8,346.3,248.9,4.3,4.9,2.0,5.0,2.1,2.1,4.2,4.3,16
331.8,280.4,327.6,246.5,279.3,4.5,2.7,4.1,1.8,2.5,2.9,4.4,4.4,8
224.6,380.8,150.0,347.3,330.3,1.0,4.6,1.0,3.9,4.7,2.9,1.9,4.7,17
176.9,316.8,172.7,300.9,264.8,1.7,4.7,2.0,3.6,2.4,2.1,4.3,4.1,18
223.2,450.4,230.2,384.6,268.2,1.8,3.8,1.5,4.4,4.1,3.0,2.9,4.5,17
250.7,273.6,294.5,327.2,284.7,3.1,2.7,2.6,2.4,2.6,2.6,2.8,3.1,6
192.9,291.1,240.7,292.3,286.9,1.0,4.1,1.8,3.0,3.6,3.4,4.0,2.9,20
398.0,202.0,191.0,393.6,265.6,3.6,2.5,2.4,2.5,2.2,4.5,4.3,4.1,1
351.9,184.2,385.0,207.3,217.8,4.1,1.7,4.1,1.9,1.4,2.2,4.5,2.1,12
340.6,262.4,328.7,218.4,283.2,3.7,2.5,4.4,2.1,1.6,3.5,4.0,2.3,12
